lsoa11,no2,pm10,so2
E01019095,4.438017834,8.637165711,0.885049506
E01019096,4.480697969,8.682455389,0.897475293
E01019097,4.564935732,8.733885614,0.921264199
E01019098,4.447546217,8.577290853,0.886869159
E01019099,4.678963184,8.547320502,0.961919631
E01019100,4.948377132,8.774280071,0.762851596
E01019101,4.782863677,8.870055497,0.877634585
E01019102,3.996332857,8.17506411,0.755794171
E01019103,4.13886383,7.936771338,0.746672264
E01019104,4.208439469,7.945278049,0.739908382
E01019105,4.199076537,7.991917135,0.764561667
E01019106,3.956502091,7.684564342,0.697066809
E01019107,4.032433488,8.175357651,0.730997375
E01019108,5.189234458,8.993765229,0.864186209
E01019109,5.6728108,8.861452848,0.855571548
E01019110,5.10308737,8.987885958,0.875190915
E01019111,5.444384409,8.912542081,0.827450519
E01019112,5.105431985,8.973737027,0.817059494
E01019113,5.720473765,8.778547377,0.870577668
E01019114,4.470225356,8.698446615,0.886910951
E01019115,4.494775772,8.492466927,0.873975674
E01019116,5.124412474,8.750341449,0.9203042
E01019117,5.428929123,8.874080366,0.901037324
E01019118,5.873831202,8.742465337,0.890875561
E01019119,4.637045844,8.743402713,0.865718795
E01019120,5.69672517,8.648402836,0.886231705
E01019121,5.522500595,8.731473678,0.94220718
E01019122,5.399839592,8.36298008,0.931544352
E01019123,4.991369179,8.532198089,1.103737286
E01019124,5.326760054,8.565311909,1.130339146
E01019125,4.591680845,8.646050453,0.931856513
E01019126,4.000279474,8.075362206,0.730909562
E01019127,3.965054532,8.17703153,0.772245675
E01019128,4.151283688,8.456506782,0.795284478
E01019129,4.891508341,8.760663033,0.92325139
E01019130,4.400385277,8.624927495,0.76453808
E01019131,4.23378504,8.147001521,0.740099861
E01019132,4.163134471,8.416791181,0.763434485
E01019133,4.204728226,8.383541928,0.802838625
E01019134,4.773848295,8.667471886,0.847007632
E01019135,4.967722968,8.734189213,0.868045148
E01019136,4.972895384,8.75755024,0.869335532
E01019137,4.757827206,8.65533545,0.842091069
E01019138,8.518361807,11.39322901,1.705259502
E01019139,9.298546267,12.01790074,1.856925682
E01019140,7.6428758,11.38368875,1.659747551
E01019141,9.101405935,12.35290992,1.931031894
E01019142,8.80570433,12.15998428,1.874583717
E01019143,8.689635306,12.05174845,1.854540213
E01019144,5.431364775,9.687551051,1.028963007
E01019145,5.374252542,10.14549305,1.090394999
E01019146,5.69916514,10.53642723,1.15659552
E01019147,6.1401905,11.01627893,1.269936633
E01019148,6.380254745,11.07726669,1.276036644
E01019149,6.275414944,10.9519577,1.261027038
E01019150,5.947920826,10.91814774,1.208262758
E01019151,6.043316892,11.11717318,1.229359049
E01019152,7.633765877,11.34531781,1.541975259
E01019153,7.30904344,10.94583447,1.42930286
E01019154,6.427724361,10.46416283,1.196161091
E01019155,6.947655485,10.93322142,1.357630195
E01019156,8.472673416,11.51489401,1.75011158
E01019157,9.108205039,12.50715318,1.9525276
E01019158,9.349928554,12.70590813,1.999820547
E01019159,9.497849677,12.69667873,2.005563865
E01019160,7.78319076,11.69999943,1.646438885
E01019161,6.9940275,11.16948975,1.461483444
E01019162,7.09158792,11.18681562,1.437481504
E01019163,7.789580107,11.46455574,1.587322176
E01019164,6.836509109,10.33238173,1.274354666
E01019165,8.069469329,11.57023001,1.665221331
E01019166,8.447321684,11.95063551,1.77726203
E01019167,8.599203173,11.99362371,1.814019588
E01019168,8.189238961,11.97043271,1.743224072
E01019169,7.751798331,11.47966821,1.584030861
E01019170,8.898207929,12.40446765,1.904887504
E01019171,10.18007755,13.07884884,2.12011838
E01019172,7.618442278,11.4140173,1.649197604
E01019173,9.103924232,12.35580186,1.931681599
E01019174,7.91317767,11.64349935,1.706307215
E01019175,7.664043799,11.55392754,1.633528168
E01019176,6.555616499,10.96426954,1.352696183
E01019177,6.888801104,11.02124711,1.468089556
E01019178,5.998384517,9.607541914,1.19714689
E01019179,6.736879468,10.99052429,1.354488373
E01019180,6.022069375,9.535894156,1.136151259
E01019182,9.25330981,12.04524226,1.847875421
E01019184,9.42290892,12.10998081,1.869419713
E01019185,7.238481998,10.63457775,1.471152186
E01019186,9.010991554,11.76382361,1.78347226
E01019187,5.807897048,9.304634614,1.074950286
E01019188,6.100090243,9.529776877,0.938012163
E01019189,6.003002343,9.417003673,0.92412963
E01019190,5.661354201,9.458745364,0.869600937
E01019191,5.786125587,9.581664791,0.894542067
E01019192,5.975733564,9.464267793,0.970181862
E01019193,6.87615889,10.05010399,1.1091641
E01019194,6.67722624,9.90668923,1.076014808
E01019195,6.338102456,9.669498178,1.01393587
E01019196,6.195836141,10.02475356,0.978966259
E01019197,6.318607009,10.19888666,1.031137945
E01019198,6.096307732,10.09722455,0.999665559
E01019199,6.476501953,10.33420878,1.068961958
E01019200,4.685173168,8.695538559,0.796769919
E01019201,4.741715622,8.769092468,0.81032211
E01019202,4.660345885,8.747834502,0.821184781
E01019203,4.575528349,8.65388545,0.772842515
E01019204,6.704809189,9.854640007,1.04115963
E01019205,7.0938205,10.10705445,1.103805408
E01019206,6.905246719,10.17859378,1.088081974
E01019207,6.711769117,9.931063709,1.082233472
E01019208,6.608643224,10.03150911,1.113033742
E01019209,6.739622472,10.26075701,1.119194349
E01019210,6.723613911,10.19513755,1.123377881
E01019211,7.181401688,10.42405604,1.16398091
E01019212,4.667255868,8.66180592,0.807934205
E01019213,5.205864277,9.42638916,0.856864843
E01019214,5.167702675,9.003612298,0.846860537
E01019215,7.238791633,10.32529809,1.159565079
E01019216,7.280492871,10.42434038,1.17384925
E01019217,6.86721087,10.21093842,1.138762745
E01019218,6.738214886,10.08826135,1.121615842
E01019219,4.598895634,8.440346723,0.741011645
E01019220,6.628362659,10.3106655,1.09759077
E01019221,5.907256351,10.04564925,0.981823032
E01019222,6.793838355,10.30735906,1.122030431
E01019223,5.873348526,10.01849333,0.973706955
E01019224,4.860361016,8.940947118,0.786114387
E01019225,4.250647097,8.033092565,0.708339112
E01019226,4.478400158,8.601348731,0.750614493
E01019227,4.439254642,9.034624729,0.894098519
E01019228,4.236183874,8.52694127,0.757783102
E01019229,3.970272837,8.018653634,0.707339979
E01019230,6.589217353,9.953735022,1.095834982
E01019231,6.357842376,9.779586544,1.046884879
E01019232,7.225717527,10.32760668,1.181932175
E01019233,7.047930687,10.23453266,1.160704011
E01019234,7.270810396,10.42144485,1.17050185
E01019235,6.527014292,10.10245751,1.032362998
E01019236,7.322273731,10.46519089,1.184697986
E01019237,6.660142235,10.09389688,1.054211149
E01019238,5.495981216,9.484603882,0.855430901
E01019239,4.729017618,8.842593733,0.790163953
E01019240,5.299489403,9.333979893,0.836146232
E01019241,6.143307686,9.708216667,0.942660868
E01019242,6.311934978,9.735815123,0.966433394
E01019243,6.258014449,9.772702862,0.960270488
E01019244,6.098849089,9.544234924,0.934229375
E01019245,6.389642588,10.08132941,1.061900286
E01019246,5.955591518,9.77548249,1.008767332
E01019247,6.263057706,10.07496085,1.040260398
E01019248,6.582756431,10.1916385,1.097817405
E01019249,5.360465613,9.555356719,0.865278585
E01019250,4.896051049,8.968783776,0.794541185
E01019251,5.77104542,9.865211593,0.926278982
E01019252,6.487441148,9.893549137,1.083417923
E01019253,6.390732859,9.823158233,1.063467049
E01019254,6.017441826,9.550969432,0.993331316
E01019255,5.435386901,9.137872568,0.882402737
E01019256,4.374289939,8.581249588,0.854538754
E01019257,4.157734394,8.509551334,0.701376474
E01019258,4.151452065,8.521997866,0.768941384
E01019259,4.044651766,8.38606751,0.743856751
E01019260,4.790928645,8.834192487,0.775894869
E01019261,4.63364915,8.772658502,0.871467639
E01019262,4.84513243,8.893863804,0.88806168
E01019263,4.289262605,8.654127518,0.818562349
E01019264,4.513729519,9.037435719,0.878936984
E01019265,4.476513144,9.035072787,0.874139445
E01019266,4.259399474,8.702425838,0.807330027
E01019267,4.546533203,9.167909559,0.893766604
E01019268,4.475642985,8.764079181,0.881021684
E01019269,4.515990925,8.622012901,0.75501225
E01019270,4.475154161,8.485226631,0.695230335
E01019271,4.241966367,8.936487198,0.714018598
E01019272,4.320622322,9.016859084,0.816486656
E01019273,4.457491279,9.119698763,0.771552697
E01019274,4.304355145,8.99937439,0.809388012
E01019275,4.194534302,8.622543812,0.675840288
E01019276,3.992187776,7.997986455,0.737422915
E01019277,4.262663301,8.684648299,0.84382163
E01019278,4.411914962,8.845525197,0.864303376
E01019279,3.972590729,8.04319421,0.723860335
E01019280,5.040505207,9.037010897,0.814378175
E01019281,5.072697241,9.106935122,0.905668042
E01019282,5.101866983,9.331247251,0.78012893
E01019283,4.834536379,9.114267089,0.88205661
E01019284,4.813276696,9.070520848,0.948859414
E01019285,4.930957582,9.236539085,0.825147539
E01019286,4.987313747,9.067612171,0.966176212
E01019287,4.975937783,9.112494911,0.965694324
E01019288,4.87464385,8.917094313,0.984817369
E01019289,4.960904353,9.493378835,0.925106855
E01019290,4.899246623,9.425105608,0.912538742
E01019291,4.991041622,9.136221923,0.748621841
E01019292,4.843852282,8.869978905,0.701994002
E01019293,4.225620914,8.535376031,0.777836251
E01019294,4.970816256,9.242009153,0.845905715
E01019295,4.801496407,9.177580703,0.726167637
E01019296,4.603584739,9.098411018,0.756366776
E01019297,4.553847432,8.742041945,0.809044279
E01019298,4.983622117,9.264401436,0.929195431
E01019299,4.991952181,9.467331886,0.931740433
E01019300,4.201921018,8.517288144,0.606863872
E01019301,4.973315197,9.271328819,0.796185074
E01019302,4.272759983,8.645546096,0.600476044
E01019303,4.267682076,8.409321626,0.798741013
E01019304,3.936843474,8.009271449,0.71368986
E01019305,4.496008615,7.914224509,0.740915336
E01019306,4.95244348,8.628804922,0.829534277
E01019307,5.065273921,8.791983604,0.861078441
E01019308,4.41371351,8.042887691,0.757449887
E01019309,4.809557504,8.342712039,0.795124899
E01019310,4.808237068,8.480279181,0.780779129
E01019311,4.831879203,8.41374712,0.89116295
E01019312,5.095067739,8.758939075,0.850264686
E01019313,4.147058083,7.853643175,0.726188361
E01019314,4.679484219,8.301738346,0.776124856
E01019315,4.758018627,8.973358021,0.80178408
E01019316,4.820265436,8.806932569,0.826814891
E01019317,4.855023437,8.311596604,0.800592928
E01019318,4.962188806,8.764002576,0.885462558
E01019319,5.001830324,8.741393921,0.834128489
E01019320,4.53916734,8.24619306,0.747577235
E01019321,4.809292738,8.501781201,0.811605344
E01019322,4.82418885,8.636289353,0.806361409
E01019323,4.692197376,8.224063382,0.757708986
E01019324,4.894105662,8.536185099,0.806613185
E01019325,4.841783064,8.501112782,0.789504544
E01019326,5.527322054,9.060790539,0.92952612
E01019327,6.280938571,9.473987894,1.008814692
E01019328,5.530444965,9.031219451,0.930276796
E01019329,5.203803653,8.950536682,0.863844908
E01019330,5.819797527,9.190372186,0.958776226
E01019331,5.979275169,9.277400396,0.974435541
E01019332,5.525945664,9.095217187,0.912502321
E01019333,5.924880668,9.305721834,0.966643415
E01019334,5.727209302,9.256132417,0.92891239
E01019335,6.024364114,9.343487978,0.95387435
E01019336,6.209961582,9.430490202,1.000075909
E01019337,4.555378525,8.162745463,0.750686802
E01019338,4.445616279,8.335662121,0.76630696
E01019339,4.134240547,7.803356426,0.726606524
E01019340,4.784087874,8.336787572,0.778732461
E01019341,5.231278346,9.187713696,0.891954417
E01019342,5.319183208,9.326046889,0.905658163
E01019343,5.479143892,9.390797933,0.907344625
E01019344,4.145357906,8.3058977,0.781422412
E01019345,4.730751855,9.021280892,0.969268784
E01019346,5.01643232,9.035403135,0.868679557
E01019347,5.61069073,9.600081853,0.926212175
E01019348,5.588618425,9.382581124,0.942321181
E01019349,5.300063983,9.096840893,0.958986257
E01019350,4.272903871,8.318599755,0.824984076
E01019351,5.153130658,9.324703839,1.027656597
E01019352,5.277400173,9.068036033,0.884899853
E01019353,5.253597488,9.12108467,0.924434007
E01019354,5.140953922,9.293245316,0.905213153
E01019355,5.30123502,9.070822358,0.925160937
E01019356,4.429091621,8.421892229,0.831172507
E01019357,5.837271552,9.415584936,1.018730234
E01019358,5.910496235,9.469032605,0.998454928
E01019359,5.778406735,9.293485535,0.963975302
E01019360,6.302261974,10.21656999,1.143739631
E01019361,6.110347389,10.02294602,1.091839943
E01019362,5.826625935,9.428467902,0.981112941
E01019363,6.121016541,10.09980002,1.104250662
E01019364,6.166902057,10.05709237,1.104600439
E01019365,6.197654128,9.887695074,1.069581732
E01019366,6.12390089,9.934840202,1.082948029
E01019367,5.816317797,9.589687347,0.997498155
E01019368,5.673383136,9.259051425,0.944267046
E01019369,5.904708658,9.742088516,1.025367167
E01019370,6.20824868,9.890877626,1.070717716
E01019371,6.317024105,10.02182016,1.098447802
E01019372,5.340684891,8.962563515,0.898543924
E01019373,5.099931429,8.692326983,0.860430279
E01019374,4.310433729,8.144749669,0.772550273
E01019375,4.248901627,8.048812465,0.751931673
E01019376,4.02073494,7.843834277,0.728336507
E01019377,5.173511558,9.376695951,0.877840966
E01019378,5.714328766,10.12170315,1.124114215
E01019379,5.55460815,9.691093141,1.085962821
E01019380,5.816255967,9.970817389,1.088800836
E01019381,4.899660734,9.129730472,0.862319926
E01019382,5.481685996,9.358181953,0.910513431
E01019383,5.354145748,9.322059325,0.894825876
E01019384,4.877970619,8.398796609,0.808119823
E01019385,4.935663284,8.559729229,0.836841673
E01019386,4.787462142,8.891473724,0.886250981
E01019387,4.55604662,8.481235871,0.800964026
E01019388,5.638603687,9.472156525,1.091603637
E01019389,6.073680782,9.73000145,1.121580005
E01019390,5.839650581,9.738591268,1.122512305
E01019391,5.987941027,10.00875759,1.151976287
E01019392,6.399203009,10.27128635,1.210000677
E01019393,5.927895546,10.11876424,1.156177759
E01019394,4.966313451,8.626113037,0.821531597
E01019395,4.503081621,8.471800177,0.808705216
E01019396,4.720824003,8.745378017,0.840335876
E01019397,4.601634502,8.590869427,0.826879988
E01019398,4.721575877,8.822853319,0.838607391
E01019399,4.71868968,8.819991112,0.837345093
E01019400,12.37249474,13.65711483,1.621575136
E01019401,11.57824135,13.39583254,1.633690238
E01019402,12.73115674,13.76078808,1.633729451
E01019403,12.70596278,13.73536896,1.638110081
E01019404,11.86198187,13.51553822,1.623801768
E01019405,9.682445802,12.73088063,1.509061307
E01019406,9.768590715,12.56003835,1.718304952
E01019407,11.40428551,13.41078295,1.61480493
E01019408,11.35315062,13.47718054,1.600763958
E01019409,11.34807618,13.49442268,1.60232239
E01019410,11.37532043,13.57357391,1.580695331
E01019411,11.36405961,13.55524425,1.591686123
E01019412,11.34468122,13.54569631,1.61425921
E01019413,11.35923277,13.29319263,1.684158713
E01019414,10.79760806,13.09741084,1.568465571
E01019415,11.4040563,13.31521492,1.672677457
E01019416,11.34278033,13.38419672,1.66888367
E01019417,11.32638876,13.42811121,1.582424898
E01019418,11.26941061,13.40678406,1.550648272
E01019419,11.216259,13.23618603,1.467674404
E01019420,11.61158323,13.60000277,1.549250066
E01019421,11.63192942,13.59327936,1.558277343
E01019422,11.69030739,13.60876608,1.518775994
E01019423,10.05373967,12.95126295,1.720964804
E01019424,10.83157328,13.07832009,1.791287204
E01019425,11.41683921,13.28614699,1.395140103
E01019426,11.45167494,13.34909558,1.385824651
E01019427,10.69745382,13.05378278,1.391519348
E01019428,11.32652918,13.23451742,1.810580492
E01019429,11.41645105,13.40913677,1.72493858
E01019430,11.51859125,13.13364442,1.918269793
E01019431,12.355145,13.74030281,1.546284958
E01019432,11.86432257,13.64257713,1.52776547
E01019433,11.93754625,13.65193987,1.53398788
E01019434,12.64128004,13.858025,1.510901506
E01019435,12.75801026,13.86633196,1.474779492
E01019436,12.52277352,13.83546053,1.497610891
E01019437,12.40941685,13.76489618,1.482818954
E01019438,12.3613872,13.74179357,1.531726313
E01019439,12.34637214,13.73456066,1.543992494
E01019440,12.52683093,13.81347605,1.522559997
E01019441,12.26593682,13.67979121,1.51675338
E01019442,11.68973955,13.502038,1.547111471
E01019443,11.93626308,13.54423904,1.626352608
E01019444,11.9908425,13.60297902,1.588085373
E01019445,11.97718865,13.60337977,1.57303234
E01019446,11.48050682,13.55784704,1.496088319
E01019447,11.34583521,13.39239645,1.438396871
E01019448,11.58322048,13.59832687,1.558921647
E01019449,11.23655653,13.41000843,1.527820528
E01019450,11.45445153,13.49585269,1.511739297
E01019451,11.93225136,13.6422184,1.513247323
E01019452,12.61790832,13.84205166,1.531557462
E01019453,12.85671746,13.89186018,1.483533795
E01019454,11.72884035,13.64844428,1.656893712
E01019455,11.73244294,13.57246096,1.623708365
E01019456,11.71548473,13.53462433,1.587038826
E01019457,11.69243671,13.63645721,1.580513648
E01019458,11.762892,13.75279255,1.622713826
E01019459,11.76958351,13.68634752,1.615657491
E01019460,11.617836,13.67290068,1.619101465
E01019461,11.77239583,13.69924994,1.647695838
E01019462,11.74865264,13.7040361,1.648051783
E01019463,11.79681068,13.75119344,1.632870195
E01019464,11.79075832,13.60149651,1.460040331
E01019465,11.48351097,13.53660456,1.474768877
E01019467,11.48590056,13.46022214,1.427201907
E01019468,12.41507753,13.71200466,1.605748177
E01019469,12.31266826,13.70171103,1.592756133
E01019470,12.54364222,13.71949049,1.642846282
E01019471,12.78029966,13.7183938,1.648817897
E01019472,9.972443861,13.05580582,1.32348185
E01019473,12.53742839,13.65936844,1.640745613
E01019474,11.93882885,13.49937883,1.61542886
E01019475,11.53367615,13.51500559,1.618266046
E01019476,11.70942545,13.46176052,1.610957146
E01019477,11.06227616,13.24226002,1.687051484
E01019478,11.18628049,13.869385,1.541178842
E01019479,11.02577877,13.99725533,1.531628489
E01019480,11.91710329,13.82886918,1.581072609
E01019481,11.94675456,13.75716675,1.591732832
E01019482,11.78895984,13.75087776,1.539176048
E01019483,10.99004555,13.92165565,1.532665372
E01019484,10.95369017,13.88852954,1.52484782
E01019485,10.78619289,14.22080612,1.504402518
E01019486,10.74764146,14.26106003,1.49446618
E01019487,10.83841658,14.13424778,1.506301641
E01019488,10.96639926,13.99304852,1.528166351
E01019489,10.9560006,13.97530451,1.533174169
E01019490,10.80351904,14.16972852,1.501844978
E01019491,10.9381175,13.94256973,1.52769345
E01019492,10.81425233,13.9667078,1.517981817
E01019493,10.82034935,13.91567671,1.517848217
E01019494,10.91679978,13.87199402,1.523070574
E01019495,10.73396535,14.2039853,1.502673344
E01019496,10.78304545,14.01650095,1.518371065
E01019497,10.59438327,14.08596044,1.517480171
E01019498,10.67222146,14.08752268,1.521867693
E01019499,12.24562421,14.16379986,1.543117672
E01019500,12.41944027,14.20405054,1.580864608
E01019501,12.39193401,14.14202619,1.57794184
E01019502,10.77606463,14.10220933,1.604367673
E01019503,10.96487577,14.06718935,1.473937273
E01019504,10.73904395,14.16181588,1.549192935
E01019505,10.72023611,14.08453991,1.553484122
E01019506,10.67316456,14.14709129,1.489315748
E01019507,10.98460963,13.90188258,1.454040893
E01019508,10.97084252,13.87025635,1.472667511
E01019509,11.00332848,13.91770543,1.502024001
E01019510,11.19450793,13.85691106,1.488919935
E01019511,11.18982093,13.99066162,1.462342699
E01019512,11.19196345,13.94781927,1.478476579
E01019513,12.44587803,14.06724739,1.575823307
E01019514,12.44174718,14.07628732,1.573393309
E01019515,12.4233017,14.13600312,1.571431807
E01019516,12.31128883,13.67426999,1.614979466
E01019517,12.39891423,14.20980889,1.572085084
E01019518,12.57627001,13.93969156,1.609094529
E01019519,12.55206474,14.02085349,1.603697739
E01019520,11.01145105,13.88113272,1.580682913
E01019521,11.21096754,14.00286198,1.549704432
E01019522,11.33974415,13.88272636,1.542752537
E01019523,10.83646897,14.02443399,1.515852587
E01019524,10.75053997,14.03029671,1.501818001
E01019525,10.82304446,13.99475257,1.516040166
E01019526,11.87013738,12.94819684,1.598838284
E01019527,11.55106187,13.26439703,1.564879477
E01019528,11.90683317,12.90988445,1.617602587
E01019529,11.75388862,13.03527415,1.592737974
E01019530,11.762296,13.04167502,1.591256365
E01019531,11.64787797,13.12989105,1.573786511
E01019532,11.86065267,12.98049039,1.600858934
E01019533,12.66348648,12.81594245,1.655780554
E01019534,12.01352739,12.95096827,1.617938995
E01019535,11.48696978,13.11994915,1.580272796
E01019536,12.04938692,12.93474457,1.620604636
E01019537,12.89253286,12.64587746,1.669005631
E01019538,12.93412768,12.79466695,1.691028012
E01019539,12.9619442,12.67418246,1.659108027
E01019540,12.95536936,12.65591095,1.674524808
E01019541,12.18120209,12.50933865,1.646839128
E01019542,12.70181333,12.74538618,1.691347432
E01019543,11.12706232,12.44132519,1.587186098
E01019544,12.80748714,12.66434055,1.70741163
E01019545,11.47613234,13.23267151,1.611336036
E01019546,11.90159322,13.08784633,1.632043171
E01019547,11.56954038,13.2338948,1.611418119
E01019548,11.95028543,12.97761294,1.637078407
E01019549,11.13923111,13.65994644,1.534734869
E01019550,11.3252287,13.32483744,1.550138588
E01019551,11.19416251,13.44967926,1.545211023
E01019552,11.48109773,13.24788137,1.559494532
E01019553,11.60894404,13.19720367,1.56609692
E01019554,12.89777058,12.65966919,1.704032347
E01019555,12.74671758,12.62721414,1.691819394
E01019556,12.84939196,12.70739625,1.70776299
E01019557,12.2071128,12.47129089,1.63282545
E01019558,10.96997643,12.32120991,1.553109646
E01019559,11.32913039,12.33718103,1.575903052
E01019560,12.08854751,12.44128876,1.617823267
E01019561,11.72626163,12.39034011,1.598459277
E01019562,12.79161333,12.60363335,1.654031407
E01019563,11.31747532,13.42904043,1.53176862
E01019564,11.21791911,13.68019414,1.525248677
E01019565,11.30457099,13.49647207,1.530623597
E01019566,11.20636442,13.61465064,1.52701717
E01019567,11.6103344,13.21407175,1.564528108
E01019568,11.47193347,13.38553613,1.540775055
E01019569,12.63431064,12.83616735,1.66578534
E01019570,12.43001986,12.53052855,1.650042057
E01019571,12.81753,12.7335223,1.682123547
E01019572,12.09895631,12.8677921,1.623473425
E01019573,12.35167766,12.60416126,1.672127724
E01019574,12.38003159,12.8304743,1.653195058
E01019575,12.45888844,12.65975701,1.706592307
E01019576,12.60258441,12.75187527,1.709234326
E01019577,12.19158817,12.80085511,1.656201943
E01019578,12.08749837,12.68149936,1.682268624
E01019579,12.5195823,12.82899913,1.642743921
E01019580,12.87429643,12.79441479,1.674677319
E01019581,12.93364183,12.78357922,1.658739382
E01019582,11.81261815,13.12985335,1.625774942
E01019583,12.09879866,12.99968186,1.646129628
E01019585,12.55745459,12.8581357,1.676771104
E01019586,12.41372945,12.64069745,1.701089947
E01019587,11.85559005,12.50939013,1.651372036
E01019588,11.63548179,12.49461278,1.645104267
E01019589,12.30192777,12.66671226,1.695606613
E01019590,12.05080236,12.45820369,1.626577244
E01019591,11.97672974,12.46706834,1.632196188
E01019592,11.31719286,12.39231244,1.604640984
E01019593,11.07584178,12.38894059,1.607440952
E01019594,8.562065261,12.12046076,1.360453518
E01019595,8.27213037,11.92101526,1.359446764
E01019596,8.634135734,12.17543658,1.366018625
E01019597,8.621863701,12.23555703,1.35061897
E01019598,8.275589943,12.06982803,1.383009672
E01019599,8.085620022,11.3426064,1.397732896
E01019600,7.904184482,11.08429505,1.369669465
E01019601,8.2261796,11.43254995,1.422807932
E01019602,8.311606026,10.93393269,1.740203424
E01019603,8.829570394,12.74104477,1.296025662
E01019604,8.660991601,11.43105582,1.445748125
E01019605,8.269842071,11.88705095,1.446404603
E01019606,8.692350796,11.40938276,1.464912217
E01019607,8.311990738,12.23686169,1.33787211
E01019608,8.974416733,12.01213741,1.904880643
E01019609,9.167111806,12.10600254,1.714736649
E01019610,8.893534766,11.79199537,1.654597958
E01019611,7.7683804,11.47561458,1.346765014
E01019612,8.272182465,12.57715856,1.287741011
E01019613,7.694412117,11.12908385,1.354280646
E01019614,9.062486475,10.95583404,1.470337163
E01019615,8.694479209,10.96310227,1.53416442
E01019616,8.756078382,12.42447761,1.375216157
E01019617,7.809372199,11.23040686,1.363728142
E01019618,8.16340308,11.11062431,1.421580653
E01019619,9.378667831,12.61016369,1.829657614
E01019620,8.765816689,12.14777136,1.616378057
E01019621,9.462820689,12.16354847,1.668112397
E01019622,9.649038023,12.2538945,1.673291063
E01019623,9.253425121,12.29816961,1.706062675
E01019624,9.700439512,12.35075351,1.701562966
E01019625,9.737216191,12.3532926,1.667283705
E01019626,9.555806705,12.41235474,1.710096853
E01019627,9.716789007,12.33662486,1.659535646
E01019628,9.643878937,12.2554183,1.661095262
E01019629,8.172936712,12.31973461,1.288005722
E01019630,8.50888572,11.69772002,1.629459563
E01019631,8.162145966,10.87867511,1.540428055
E01019632,8.397741069,11.78910869,1.594641551
E01019633,9.122855822,12.49439716,1.536678553
E01019634,9.150890668,12.49920103,1.701116098
E01019635,8.953593969,12.38762689,1.584118187
E01019636,9.261871739,12.54336933,1.631993984
E01019638,13.01761422,13.90993899,1.443944011
E01019639,13.12759345,13.94806365,1.448865611
E01019640,12.92958102,13.86640675,1.446196468
E01019641,13.24435949,14.51512098,1.58116436
E01019642,13.16947969,14.38719813,1.703752478
E01019643,13.10191035,14.55891299,1.484284759
E01019644,13.02646114,13.99859184,1.437307453
E01019645,13.1053632,13.95788126,1.445826411
E01019646,12.96174198,13.89833264,1.440649927
E01019647,14.21491361,14.42993753,1.505909472
E01019648,13.44223419,14.53083965,1.526296728
E01019649,14.0122756,14.4174874,1.504680587
E01019650,13.59412121,14.4928854,1.516665447
E01019651,13.79089673,14.40854325,1.501457156
E01019652,13.66194295,14.5821055,1.51146033
E01019653,13.96326713,14.5216024,1.506548351
E01019654,13.04580069,14.32442307,1.448512793
E01019655,12.90854931,14.34020774,1.475056688
E01019656,12.75933963,14.30675888,1.486674896
E01019657,13.08189749,14.02093003,1.45413777
E01019658,13.30376673,14.55375821,1.457170139
E01019659,13.17618049,14.3032947,1.453310255
E01019660,13.11071601,14.18865459,1.441007462
E01019661,13.05753002,14.1242885,1.435738544
E01019662,13.1655451,13.98056362,1.45225199
E01019663,12.83132126,13.92776028,1.433916612
E01019664,12.879087,13.8774711,1.437285771
E01019665,12.88321863,13.89085435,1.436035429
E01019666,12.98834406,14.10853148,1.448945421
E01019667,12.70305238,13.97257427,1.441707813
E01019668,13.0175596,14.02631211,1.451125988
E01019669,12.70007818,13.90736233,1.44336595
E01019670,12.0542717,13.6334575,1.386185924
E01019671,12.43762868,13.77230829,1.380321709
E01019672,13.1435838,13.9812644,1.452017971
E01019673,13.06981395,13.99345448,1.452701733
E01019674,13.11008587,14.12126334,1.452727293
E01019675,14.28782117,14.56993929,1.491573733
E01019676,14.43192768,14.59024906,1.487710476
E01019677,14.17604508,14.59015229,1.473340117
E01019678,13.934677,14.6040323,1.476396389
E01019679,14.22128663,14.401244,1.512910312
E01019680,14.09154329,14.38096239,1.526181866
E01019681,13.89407873,14.60021043,1.488409638
E01019682,14.18430683,14.49019978,1.504222748
E01019683,12.97359176,14.3005196,1.444420605
E01019684,13.1972371,14.26325032,1.42484076
E01019685,13.28771012,14.19939775,1.403592762
E01019686,12.80539989,14.1494339,1.391044331
E01019687,13.06290209,14.26811302,1.424333859
E01019688,13.12371058,14.51407177,1.443659426
E01019689,13.113108,14.44368899,1.44299522
E01019690,13.08234024,14.02032566,1.454185009
E01019691,12.73909664,14.39436769,1.503911912
E01019692,13.5142215,14.41149955,1.484198348
E01019693,13.47482437,14.44827639,1.495413196
E01019694,13.52222414,14.47131641,1.512521519
E01019695,13.56205042,14.41993229,1.493458303
E01019696,13.44982803,14.47262763,1.505134926
E01019697,13.54655096,14.61786334,1.464613884
E01019698,13.4940691,14.62669563,1.463931918
E01019699,13.77986971,14.57696745,1.466841937
E01019700,13.76076157,14.59364443,1.455854057
E01019701,12.10634327,13.77862606,1.40064528
E01019702,12.17590883,13.8030067,1.438343326
E01019703,12.15011311,13.90657806,1.420805216
E01019704,12.54193245,13.97907155,1.394728933
E01019705,14.29727338,14.57996302,1.472470922
E01019706,14.07963728,14.58528467,1.474314354
E01019707,13.90851543,14.59792357,1.480287845
